"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2015,939.127319335938,2.159,5.58816952959303,63.928,83.926,"Africa","Pre-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2021,1054.31726074219,2.821,3.69091958802198,66.131,83.621,"Africa","Post-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2022,1070.58532714844,2.588,4.35027204269098,66.879,83.698,"Africa","Post-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2023,1092.86413574219,2.582,3.7992329138492,66.995,83.74,"Africa","Post-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2019,1051.7666015625,2.496,3.46428057999023,66.007,83.77,"Africa","Pre-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2016,970.156127929688,2.23,5.17476629301494,64.404,83.875,"Africa","Pre-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2017,1001.88745117188,2.303,5.31871605228926,64.963,83.832,"Africa","Pre-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2018,1024.01525878906,2.393,3.49445848856184,65.488,83.799,"Africa","Pre-2020"
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2020,1041.25964355469,2.781,3.29029062798325,66.771,80.392,"Africa","Post-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2015,5688.85335397884,0.597,-0.90042496329158,76.563,69.269,"Asia","Pre-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2016,5857.78052935926,0.688,0.188149704448176,76.769,68.315,"Asia","Pre-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2017,6076.74307700082,0.83,0.66563189313511,76.989,67.525,"Asia","Pre-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2018,6314.19948412043,0.765,1.06389754183025,77.19,67.798,"Asia","Pre-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2019,6434.53770518034,0.716,0.706728601314275,77.197,66.94,"Asia","Pre-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2020,6035.18627737077,1.099,-0.845937147357064,77.331,67.022,"Asia","Post-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2021,6121.52696529713,1.215,1.23039541318384,77.606,66.952,"Asia","Post-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2022,6278.7855138276,0.94,-1.6106803048669,75.291,67.181,"Asia","Post-2020"
"Thailand","THA","East Asia & Pacific","Upper middle income",2023,6408.41432577294,0.733,8.47805174421546,76.412,66.898,"Asia","Post-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2016,1333.6585468432,4.657,-1.33853876185165,65.61,66.823,"Asia","Pre-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2017,1267.08660142883,4.248,0.557215537430361,65.898,67.073,"Asia","Pre-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2018,1243.00069226339,3.778,2.63647201015897,66.204,67.224,"Asia","Pre-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2019,1504.54988585305,3.097,0.958812739703131,66.496,66.397,"Asia","Pre-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2015,1319.59297370991,3.678,0.552796026277853,65.326,66.922,"Asia","Pre-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2022,1578.51778365868,1.537,7.00530945399787,67.368,66.597,"Asia","Post-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2023,1278.4186467123,1.521,8.42035103310375,67.689,66.196,"Asia","Post-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2020,1947.8399413707,2.782,0.495499215459576,66.919,65.846,"Asia","Post-2020"
"Timor-Leste","TLS","East Asia & Pacific","Lower middle income",2021,2014.78226729247,2.344,3.69792094666786,66.199,65.558,"Asia","Post-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2020,806.956490395231,2.225,1.69928463299407,61.123,57.414,"Africa","Post-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2021,835.199051274184,2.333,4.18621506523519,61.328,57.7,"Africa","Post-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2022,862.763712696128,1.965,7.96757361617943,62.29,58.098,"Africa","Post-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2023,896.874686928368,1.948,5.48928568141135,62.739,58.159,"Africa","Post-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2017,774.276909071917,3.744,-0.981889868943067,60.135,58.074,"Africa","Pre-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2018,791.59353236921,2.898,0.92775542645718,60.601,58.022,"Africa","Pre-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2015,751.052405084336,2.204,2.58500390801596,59.22,58.155,"Africa","Pre-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2016,763.276549113054,2.968,1.28544847051411,59.669,58.118,"Africa","Pre-2020"
"Togo","TGO","Sub-Saharan Africa","Low income",2019,810.514132815471,2.036,0.674652770077458,61.055,57.964,"Africa","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2015,4123.90347238813,2.024,-1.05399831971284,71.851,55.04,"Oceania","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2016,4419.8147470039,2.046,2.57815515245078,71.951,54.687,"Oceania","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2017,4568.62484962494,2.131,7.51706283551121,72.066,54.349,"Oceania","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2018,4590.84203663344,2.248,5.03209691984879,72.169,53.995,"Oceania","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2019,4576.85098496882,2.157,1.17954334821804,72.292,53.82,"Oceania","Pre-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2020,4656.93187493267,2.699,-0.349737696727462,72.379,53.096,"Oceania","Post-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2021,4683.29954861518,2.111,5.64051140636744,72.13,53.01,"Oceania","Post-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2022,4594.63439155091,2.302,10.9713652903022,72.635,52.733,"Oceania","Post-2020"
"Tonga","TON","East Asia & Pacific","Upper middle income",2023,4710.34865662378,2.262,6.35112980255185,72.895,52.205,"Oceania","Post-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2020,15686.0929022811,4.206,0.598986330824666,72.645,58.637,"Americas","Post-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2017,17437.5537752202,3.394,1.88038440183529,72.984,61.563,"Americas","Pre-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2018,17233.1828669419,3.498,1.01856930188824,72.658,61.148,"Americas","Pre-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2019,17253.6614512687,3.523,1.00054293027233,72.836,60.685,"Americas","Pre-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2015,19887.2337359338,2.428,4.66121598098264,72.882,63.045,"Americas","Pre-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2016,18357.384885541,3.207,3.07066742464025,72.935,62.041,"Americas","Pre-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2021,15533.5693580653,4.446,2.05922746915457,71.111,57.632,"Americas","Post-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2022,15721.830095148,4.383,5.82838638517964,73.331,58.35,"Americas","Post-2020"
"Trinidad and Tobago","TTO","Latin America & Caribbean","High income",2023,15926.3168523122,4.21,4.62930242419965,73.49,58.164,"Americas","Post-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2015,4014.94773686432,15.159,4.437371273215,74.875,47.496,"Africa","Pre-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2021,3902.54258302726,16.611,5.70635020830701,72.893,46.544,"Africa","Post-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2022,3983.49130488497,15.3,8.30646124447624,76.05,46.404,"Africa","Post-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2023,3958.56222854122,15.106,9.32899597507864,76.508,45.781,"Africa","Post-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2019,4154.95861594283,17.153,6.72007532863797,75.599,49.68,"Africa","Pre-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2016,4015.29664102169,15.557,3.62939937384382,75.007,47.719,"Africa","Pre-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2017,4062.22677519573,15.33,5.30884839565845,75.177,47.488,"Africa","Pre-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2018,4128.10393763368,15.459,7.30759176031653,75.37,48.61,"Africa","Pre-2020"
"Tunisia","TUN","Middle East & North Africa","Lower middle income",2020,3749.26722435797,17.656,5.63415115897626,75.004,46.978,"Africa","Post-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2015,11049.9951100942,10.304,7.67085364845881,76.539,51.3,"Asia","Pre-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2019,12073.8690708145,13.73,15.1768215720023,77.737,52.951,"Asia","Pre-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2016,11264.6145749335,10.899,7.77513415328327,76.595,52,"Asia","Pre-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2017,11953.6664174026,10.919,11.1443110840765,77.037,52.832,"Asia","Pre-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2018,12148.2931275476,10.956,16.3324638988928,77.454,53.212,"Asia","Pre-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2023,14713.5670729157,9.388,53.8594087593315,77.156,53.313,"Asia","Post-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2020,12179.6626536773,13.148,12.2789574462574,76.525,49.334,"Asia","Post-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2021,13449.9291299333,11.969,19.5964926913324,75.722,51.359,"Asia","Post-2020"
"Turkiye","TUR","Europe & Central Asia","Upper middle income",2022,14055.1031460453,10.465,72.3088359891207,77.591,53.055,"Asia","Post-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2016,5977.83828113854,4.031,NA,69.142,48.097,"Asia","Pre-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2017,6222.55590558882,4.044,NA,69.19,47.975,"Asia","Pre-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2018,6460.94356849428,4.044,NA,69.272,47.867,"Asia","Pre-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2019,6718.16608056274,4.043,NA,69.405,47.764,"Asia","Pre-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2020,6965.11226889286,4.501,NA,68.846,46.511,"Asia","Post-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2015,5759.497903834,4.016,NA,69.061,48.219,"Asia","Pre-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2021,7248.70763225719,4.459,NA,69.353,46.732,"Asia","Post-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2022,7551.03650143157,4.109,NA,69.913,47.818,"Asia","Post-2020"
"Turkmenistan","TKM","Europe & Central Asia","Upper middle income",2023,7880.44528570939,4.099,NA,70.073,47.688,"Asia","Post-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2015,25736.101625461,NA,NA,77.321,NA,"Americas","Pre-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2021,37487.7844895974,NA,NA,77.234,NA,"Americas","Post-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2022,42205.2888008806,NA,NA,77.918,NA,"Americas","Post-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2023,47635.8641548012,NA,NA,78.008,NA,"Americas","Post-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2019,45798.379822337,NA,NA,77.691,NA,"Americas","Pre-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2016,26370.383676041,NA,NA,77.437,NA,"Americas","Pre-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2017,24684.2008432918,NA,NA,77.505,NA,"Americas","Pre-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2018,45311.9975423234,NA,NA,77.596,NA,"Americas","Pre-2020"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",2020,29477.5729413857,NA,NA,77.499,NA,"Americas","Post-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2015,3357.83417700071,NA,NA,65.365,NA,"Oceania","Pre-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2016,3558.61212970652,NA,NA,65.51,NA,"Oceania","Pre-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2017,3666.20189700038,NA,NA,65.683,NA,"Oceania","Pre-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2018,3757.85997284742,NA,NA,65.871,NA,"Oceania","Pre-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2019,4345.99606453315,NA,NA,66.109,NA,"Oceania","Pre-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2020,4233.0183205634,NA,NA,66.357,NA,"Oceania","Post-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2021,4396.04894488478,NA,NA,65.824,NA,"Oceania","Post-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2022,4515.29701517492,NA,NA,66.852,NA,"Oceania","Post-2020"
"Tuvalu","TUV","East Asia & Pacific","Upper middle income",2023,4773.34085526672,NA,NA,67.105,NA,"Oceania","Post-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2016,874.648370639216,3.008,5.70637504616216,64.494,72.622,"Africa","Pre-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2017,871.093880017151,3.428,5.20971705914208,65.174,69.938,"Africa","Pre-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2018,895.07512785438,3.25,2.61601190952271,65.775,73.957,"Africa","Pre-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2019,920.939101515671,3.06,2.86758803446903,66.354,77.242,"Africa","Pre-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2015,862.934610355811,2.679,5.58968606251723,63.831,75.036,"Africa","Pre-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2023,955.745797275462,2.787,5.35094804280395,68.252,80.82,"Africa","Post-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2020,917.0350317644,3.831,3.31332289544504,66.41,78.651,"Africa","Post-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2021,919.401675217265,3.422,2.20457204757409,66.45,79.156,"Africa","Post-2020"
"Uganda","UGA","Sub-Saharan Africa","Low income",2022,933.094056370423,2.886,7.19578885975811,67.675,81.087,"Africa","Post-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2020,2324.107421875,9.475,2.73249209419427,73.283,55.087,"Europe","Post-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2021,2426.6123046875,9.834,9.36313917695222,71.631,54.639,"Europe","Post-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2022,1874.66296386719,9.18457142857143,20.1836366617478,72.658,55.8931428571429,"Europe","Post-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2023,2164.26123046875,9.18457142857143,12.8490222828559,73.422,55.8931428571429,"Europe","Post-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2018,2308.6669921875,8.799,10.9518559353178,73.569,56.312,"Europe","Pre-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2015,2094.47387695313,9.14,48.6998646434424,72.686,56.292,"Europe","Pre-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2016,2156.0830078125,9.35,13.9127101997796,73.389,56.299,"Europe","Pre-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2017,2217.7529296875,9.5,14.4383227488749,73.993,56.305,"Europe","Pre-2020"
"Ukraine","UKR","Europe & Central Asia","Upper middle income",2019,2398.07836914063,8.194,7.88671745611135,73.92,56.318,"Europe","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2015,43534.9972694631,1.793,4.06996608361595,82.076,78.011,"Asia","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2016,43745.2881695314,1.64,1.61748808904197,82.195,78.453,"Asia","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2017,42690.2147810875,2.462,1.96682557818841,82.388,78.759,"Asia","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2018,42679.75191193,2.236,3.06863379251993,82.449,79.108,"Asia","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2019,42700.1297938135,2.331,-1.93108114782171,82.596,79.467,"Asia","Pre-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2020,40776.6308713329,4.294,-2.0794031794094,81.936,78.781,"Asia","Post-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2021,41778.5838767025,3.105,0.17993533617437,79.083,77.054,"Asia","Post-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2022,42687.7207209003,2.872,5.29122604376852,80.487,77.242,"Asia","Post-2020"
"United Arab Emirates","ARE","Middle East & North Africa","High income",2023,42507.7873410123,2.151,1.62670837213252,82.909,77.455,"Asia","Post-2020"
